id,Q1,Q2,Q3,Q4,Q5,Q6
abs17135,1,"6,7",2,0,1,1
abs17852,1,"4,7",2,0,0,0
abs03509,0,"6,7",2,0,0,0
abs05972,1,"4,7",2,0,1,1
abs09553,1,"4,6,7",2,0,0,0
abs21939,1,"1,2,7",2,"10,22,26,27",1,1
abs17034,1,0,2,0,1,1
abs09965,0,"2,3,6",2,0,1,1
abs01721,0,6,1,0,1,1
abs13016,0,6,1,0,0,0
abs13696,0,2,1,0,1,1
abs09943,0,"2,3,7",1,0,1,1
abs04600,0,"5,7",2,0,0,0
abs00851,0,6,2,0,0,0
abs11638,1,"5,6",1,0,0,0
abs07338,1,"0,7",1,0,1,1
abs09135,0,"4,5,6",1,0,0,0
abs17561,1,"4,7",2,0,0,0
abs10861,0,"3,6,7",2,0,1,1
abs17224,0,"3,7",2,0,1,1
abs15779,0,"6,7",0,0,0,0
abs11561,1,"4,6",2,0,0,0
abs15816,0,"4,5,6",1,0,0,0
abs19680,0,"6,7",2,0,1,1
abs17799,0,"3,6",2,0,1,1
abs16580,1,"4,6",2,0,0,0
abs21994,0,0,2,0,0,0
abs11929,1,"4,5,6,7",2,0,1,1
abs08328,1,"4,5,6,7",2,0,0,0
abs19490,1,"6,7",1,0,1,1
abs06764,0,0,2,0,1,1
abs14206,1,7,2,0,0,0
abs04128,0,6,0,0,0,0
abs06901,0,"1,2,3,6",1,"14,27,34",1,1
abs20998,1,"6,7",2,0,0,0
abs13032,1,"4,5,6,7",1,0,0,0
abs00108,0,7,0,0,0,0
abs10363,0,0,0,0,0,0
abs07277,1,"4,5,6",1,0,1,1
abs10021,1,2,2,0,1,1
abs11754,0,"0,5",2,0,0,0
abs01768,0,3,2,0,1,1
abs04152,0,"0,2,7",0,0,0,0
abs04683,1,"5,7",1,0,1,1
abs10230,1,"2,3,6",2,0,1,1
abs09564,1,"4,5,6,7",2,0,0,0
abs19623,0,"2,7",2,9,1,1
abs05699,1,"4,5,6,7",2,0,1,1
abs19457,0,"4,7",2,0,1,1
abs07913,0,"4,6",1,0,0,0
abs19817,1,"4,5,7",2,0,1,1
abs06560,0,0,2,0,1,1
abs06260,1,"4,5,6,7",2,0,1,1
abs07286,1,"5,6,7",2,0,0,0
abs21104,1,"4,7",1,"3,18,27",0,0
abs20420,1,"2,3,6",2,"12,20,22",1,1
abs07598,1,"5,6",2,0,0,0
abs05416,1,"4,5,6,7",1,0,0,0
abs19667,1,3,2,0,1,1
abs06326,1,"4,6",2,0,0,0
abs16273,1,"6,7",1,0,1,1
abs14557,0,"5,6",1,0,0,0
abs08055,1,"6,7",2,0,0,0
abs03224,1,"4,6",2,"15,20,26",1,1
abs02552,0,0,2,0,0,0
abs05780,1,"4,5,6,7",2,0,1,1
abs01291,1,"2,3,5,6,7",2,0,1,1
abs18163,0,7,2,0,0,0
abs03615,0,"0,6",2,0,1,1
abs05727,0,"6,7",2,0,0,0
abs18634,1,"2,3,4,5,6,7",2,0,1,1
abs11342,1,"3,4,6",2,0,0,0
abs17637,0,2,2,"3,13,22,33",1,1
abs03062,0,0,2,0,0,0
abs21544,1,"3,6",2,0,1,1
abs21955,0,7,0,0,0,0
abs17202,0,"0,2,7",0,0,0,0
abs16084,0,"0,6,7",2,0,0,0
abs06143,1,"5,7",2,0,1,1
abs10714,0,6,2,0,0,0
abs06090,1,"6,7",2,0,0,0
abs20191,0,"0,6",2,0,0,0
abs21116,0,0,2,0,0,0
abs13375,1,"4,5,6",2,0,0,0
abs02597,0,"3,7",2,0,0,0
abs08419,1,"6,7",2,"14,22,24,26,27,28,33,35,36,37,39,40",0,0
abs12929,1,"4,5,6",2,0,1,1
abs15866,0,"4,5,6",2,0,0,0
abs03654,0,"6,7",2,0,1,1
abs19638,1,6,1,0,1,1
abs08700,1,"4,5,6",2,0,0,0
abs00001,0,"0,7",2,0,1,1
abs13452,0,"0,5",2,0,0,0
abs17043,1,"6,7",2,0,1,1
abs06970,1,"2,3,6",2,2,1,1
abs12287,1,"4,5,6,7",2,0,0,0
abs14573,1,"4,5,6,7",2,0,1,1
abs15985,0,"0,6,7",0,0,0,0
abs12597,1,"5,6,7",2,0,0,0
abs04556,0,"0,6",2,0,0,0
abs11186,0,"4,5,6",2,0,0,0
abs04472,0,"6,7",1,0,0,0
abs21279,1,"5,6",1,0,1,1
abs12464,0,4,2,0,0,0
abs16946,1,"4,5,6,7",2,0,1,1
abs10488,1,2,2,0,0,0
abs00675,1,"2,7",2,"12,18,32",1,1
abs17880,0,"0,6,7",0,0,0,0
abs21668,1,2,2,0,1,1
abs17762,0,0,2,0,0,0
abs19253,1,3,2,0,0,0
abs01645,0,"1,2,3,4,5,6,7",2,"14,18,27,34",0,0
abs05682,1,"4,5,6,7",2,0,0,0
abs08122,1,4,2,0,0,0
abs20571,1,"3,7",2,0,1,1
abs17731,0,0,2,0,1,1
abs16506,1,"6,7",2,0,1,1
abs00683,0,"2,3,7",2,"16,22,26,27,30,39",1,1
abs01328,0,6,0,0,0,0
abs03695,0,0,2,0,0,0
abs16888,0,"5,7",1,0,0,0
abs01427,0,"6,7",2,0,0,0
abs12109,1,"5,6,7",2,0,0,0
abs18050,0,0,0,0,0,0
abs03823,0,7,2,0,0,0
abs06899,1,"1,2,3,6",2,"7,17,22,26,30,39",1,1
abs16440,0,"0,5",1,0,0,0
abs03445,0,"0,6",2,0,0,0
abs16493,1,"4,5,6,7",1,0,1,1
abs05494,1,"4,5,6,7",1,0,0,0
abs08191,1,7,2,0,0,0
abs14956,1,"4,5,6,7",2,0,0,0
abs08714,1,6,1,0,0,0
abs15976,0,6,2,0,0,0
abs09367,1,"4,5,6",2,0,0,0
abs09042,0,"0,4,5",2,0,0,0
abs00932,0,0,0,0,0,0
abs20881,0,7,2,0,0,0
abs20700,0,"2,7",1,0,1,1
abs03250,0,"2,3,7",2,"0,1,2,3,5,6,7,8,9,17,22",1,1
abs03900,0,0,0,0,0,0
abs04676,0,"0,2,7",0,0,0,0
abs01157,0,0,2,0,0,0
abs15381,1,"3,7",2,0,0,0
abs08858,0,4,2,0,0,0
abs12823,0,"5,6",2,24,0,0
abs00779,0,"0,6,7",0,0,0,0
abs08458,1,"5,6,7",2,0,0,0
abs02210,0,"0,5,6",2,0,0,0
abs16237,0,"4,5,7",1,0,0,0
abs16177,0,"4,5,6,7",2,0,0,0
abs09826,1,"1,2,3,4,5,6,7",2,34,0,0
abs06936,0,"2,3,7",2,0,1,1
abs08435,1,"4,5,7",2,0,0,0
abs06591,0,2,0,"16,26,34",0,0
abs01688,0,"0,7",2,0,0,0
abs07802,0,"4,5,6",2,0,0,0
abs11697,1,"4,5,6,7",1,0,1,1
abs02250,0,0,2,0,1,1
abs20342,0,"6,7",2,0,0,0
abs17629,0,"6,7",0,0,0,0
abs07326,1,"4,5,7",1,0,0,0
abs09244,0,"0,5,6",2,0,1,1
abs19768,0,"6,7",2,0,1,1
abs02429,0,"0,6",0,0,0,0
abs04436,0,"4,5,6",2,"13,15,16,21,26,27,28,33,35,36,39,40",0,0
abs20208,1,"3,7",2,0,1,1
abs04861,1,"2,3,7",1,"6,7,8,9,11,12,13,14,15,16,24,25,26,29,30,31,33,34,35,36,37,42",1,1
abs09583,0,7,1,0,0,0
abs05553,1,"4,5,6,7",2,0,0,0
abs20195,1,"2,3,7",2,0,0,0
abs00170,0,"0,2,7",2,0,0,0
abs01757,1,7,2,0,0,0
abs18460,0,0,0,0,0,0
abs14446,0,0,0,0,1,1
abs08882,1,"4,6",2,"12,14,15,16,22,26,27",1,1
abs06942,0,7,2,3,0,0
abs17771,0,7,2,0,0,0
abs09412,1,3,2,0,1,1
abs19154,1,"6,7",1,0,1,1
abs21084,0,"4,7",2,"13,14,15",0,0
abs00899,0,"0,2,7",2,"12,18,20",1,1
abs03751,0,"0,2,7",0,0,0,0
abs10349,0,3,2,0,1,1
abs06047,1,"4,5,6,7",2,0,0,0
abs04021,0,7,1,0,0,0
abs05622,0,"4,5,7",1,0,0,0
abs18374,0,0,0,0,1,1
abs14519,0,"4,7",2,0,1,1
abs16527,0,6,1,0,0,0
abs20970,1,"0,7",2,0,1,1
abs12006,1,"4,6",2,0,0,0
abs22189,1,"1,2,3,6",2,"6,14,26,27,30,34,35,36,39",1,1
abs17993,1,"4,5,6",2,0,0,0
abs02655,0,2,2,23,1,1
abs21564,0,"0,5,6,7",2,0,0,0
abs11380,1,"4,5,6,7",2,0,0,0
abs11739,0,"2,5,6",0,"0,8,17,20,21,26,27,30,33,35,36,37,39,40,42",0,0
abs07202,1,"4,5,6",2,"17,22,26,34",0,0
abs16541,0,4,0,"13,17,22",0,0
abs10681,0,"6,7",2,0,1,1
abs22016,0,"2,3,5,6",1,"12,15,22,27,36,37",1,1
abs04594,0,6,2,0,0,0
abs16491,0,7,2,0,0,0
abs05514,0,"5,6",0,0,0,0
abs15002,1,"4,5,6,7",1,0,1,1
abs16643,0,"3,7",2,0,0,0
abs03342,0,"0,2",2,33,0,0
abs15323,0,0,0,0,0,0
abs18456,1,"1,2,3,6",2,0,1,1
abs09441,1,"6,7",2,0,0,0
abs16002,0,"4,5,6",0,0,0,0
abs08188,1,4,2,0,1,1
abs06801,1,"1,2,7",2,"7,17,22,33",1,1
abs14816,0,0,1,0,0,0
abs01678,1,"5,7",2,0,1,1
abs07730,1,"4,5,6,7",1,0,0,0
abs20427,1,"2,6,7",1,24,0,0
abs06131,1,"5,6",1,0,1,1
abs14398,0,"2,3,7",1,12,1,1
abs18285,0,0,2,"3,13,19,22,33",1,1
abs11640,0,"5,6",2,0,0,0
abs07901,1,"5,6,7",1,0,0,0
abs01966,0,"3,7",2,0,0,0
abs04435,0,"5,6",1,0,0,0
abs14604,0,4,2,0,0,0
abs08871,1,"4,5,6,7",2,0,0,0
abs18073,0,"4,7",2,"8,14,18,21,26,27",0,0
abs01663,0,"3,7",2,0,1,1
abs18802,1,"6,7",2,0,1,1
abs01624,0,2,2,"16,17,22,26,27,28,30,31,36,37,39,40",1,1
abs07407,0,"6,7",1,0,0,0
abs06416,0,"2,3,6,7",2,"12,32",1,1
abs04202,1,"4,7",2,"15,20,26,27",1,1
abs01403,0,0,2,0,0,0
abs08367,0,"4,5,6",2,0,0,0
abs07225,1,"4,5,6",2,0,1,1
abs07820,1,"3,6",2,0,1,1
abs10464,0,"6,7",1,0,1,1
abs09291,1,"4,6",2,0,1,1
abs20868,1,"6,7",2,0,0,0
abs19530,1,"4,7",2,0,0,0
abs07172,1,"4,5,6",2,0,0,0
abs10495,1,"2,7",2,"14,22,27",1,1
abs16873,1,"3,5,6",1,0,1,1
abs08503,1,4,2,0,0,0
abs14191,0,0,0,0,0,0
abs17426,0,6,0,0,0,0
abs14356,0,2,2,0,0,0
abs18048,1,"5,6",1,0,0,0
abs10857,1,"1,2,4,5,6",2,"8,17,22,33",1,1
abs12938,1,"4,5,6,7",2,0,1,1
abs11303,1,"5,6",1,0,0,0
abs15242,1,"4,5,6",2,0,0,0
abs05448,1,"4,5,7",2,0,0,0
abs17254,1,"2,3,6",2,"3,13,24,27,33,35,36",1,1
abs17602,0,"3,6",1,0,1,1
abs11456,1,"4,7",2,0,0,0
abs00826,0,"4,5",2,0,0,0
abs20226,0,"3,7",1,0,0,0
abs20675,0,3,2,0,0,0
abs10541,0,"2,3,6",2,"3,13,22,27",1,1
abs11889,0,6,1,0,0,0
abs18862,0,"6,7",2,0,0,0
abs17094,0,"0,3",2,0,1,1
abs16154,0,"5,6",2,0,0,0
abs07595,1,"5,6",0,0,0,0
abs20690,1,"2,3,6,7",2,"13,14,17,20,22,26,27,28,34,35,36,37,39,40",1,1
abs17059,0,6,2,0,1,1
abs16650,0,4,2,0,0,0
abs17990,1,"4,7",2,0,1,1
abs14551,0,6,0,0,0,0
abs07861,1,"5,6,7",1,0,0,0
abs06649,0,"4,7",2,0,1,1
abs10186,0,"6,7",2,0,1,1
abs09174,1,"5,6",2,0,0,0
abs20763,1,"3,6,7",2,0,1,1
abs22168,0,"2,7",2,"13,16,22,27,37",0,0
abs10989,1,"4,7",2,0,0,0
abs17882,0,"4,5,6",2,0,0,0
abs21325,1,"3,6",1,0,0,0
abs05290,0,"3,7",2,0,0,0
abs11972,1,"5,6,7",1,0,0,0
abs05388,1,"4,7",2,0,1,1
abs17690,0,0,0,0,0,0
abs21983,1,"2,3,7",2,"7,17,22,26,27,30,33",0,0
abs14111,0,0,1,"3,13,14,15,18,20,22,26,27,28,30,39",1,1
abs00906,0,"0,6",2,0,1,1
abs03560,0,3,2,0,1,1
abs20172,1,"3,7",2,0,1,1
abs05280,1,"3,7",2,0,0,0
abs13077,1,"3,7",2,0,1,1
abs18090,0,"4,7",0,"15,20,27,34",0,0
abs15482,0,"0,5,7",0,0,0,0
abs20220,1,"6,7",1,0,1,1
abs16026,0,"0,5",1,0,0,0
abs05905,1,"4,5,6,7",2,0,0,0
abs07075,1,0,1,0,1,1
abs21438,1,"4,5,6,7",2,0,0,0
abs21131,1,"5,6",2,"13,14,18,21,26,27",1,1
abs05073,1,"6,7",2,0,0,0
abs08593,1,"4,7",2,0,1,1
abs22244,0,7,2,"13,16,22",0,0
abs21464,0,"4,7",2,"2,15,16,22,33",0,0
abs13331,1,"5,6,7",2,0,0,0
abs02240,0,6,1,0,0,0
abs15789,1,"4,5,6",2,0,0,0
abs06803,1,"5,7",2,0,1,1
abs06520,0,"1,2,3",2,"7,18,22,27",1,1
abs16410,1,"4,6",2,0,0,0
abs13588,0,7,2,0,0,0
abs04416,0,0,1,0,1,1
abs00401,0,0,2,0,1,1
abs17711,0,0,0,0,0,0
abs04779,0,0,0,0,0,0
abs15121,1,"3,5,6",2,0,1,1
abs18764,1,"4,5,6",2,"7,17,22,26,27,30,34",1,1
abs16730,1,"4,5,6,7",1,0,0,0
abs18478,1,"1,2,3,6",2,"12,14,15,16,22,26,27,28,30,33,35",1,1
abs02627,0,"2,3,5,6",2,0,1,1
abs07122,1,"4,5,6,7",1,0,1,1
abs01536,0,"6,7",2,33,1,1
abs01095,0,"5,7",0,0,0,0
abs16662,1,"4,5,6",2,0,0,0
abs02905,1,"1,2,3,5,7",2,"5,8,20,22,26,27,30,36,37",1,1
abs19627,0,2,1,0,1,1
abs04328,0,"2,3,6",2,24,0,0
abs18913,0,"2,3,7",2,"15,16,22,27,33,34",1,1
abs06747,0,7,0,0,0,0
abs00013,0,0,0,0,0,0
abs07330,1,"5,6,7",2,0,1,1
abs00975,0,"0,6,7",2,0,0,0
abs08245,1,"4,6",2,0,0,0
abs13711,0,"1,2,3,6",2,"6,7,9,14,15,17,22,26,27,33,35,36,39",1,1
abs19956,0,"3,7",2,0,1,1
abs05857,1,"5,6,7",2,0,0,0
abs01015,0,"1,2,3,6",2,"6,14,22,26,27,30,31,36,37",1,1
abs09212,1,"4,5,6,7",1,0,0,0
abs07103,1,"4,5,6,7",1,"20,22,28,34",0,0
abs09726,0,6,0,0,0,0
abs07182,1,"5,6,7",2,0,0,0
abs00324,0,0,2,0,1,1
abs09810,1,"4,5,6,7",2,0,1,1
abs05853,1,"4,5,6,7",2,0,0,0
abs01700,0,"0,6",1,0,1,1
abs20726,1,"5,6",2,0,1,1
abs14688,0,"4,7",2,26,0,0
abs19432,0,"0,6,7",1,0,1,1
abs20180,1,"5,6,7",2,"14,15,22,27,33",0,0
abs02915,0,"0,6,7",2,0,0,0
abs04837,0,"2,3,6,7",2,0,0,0
abs11273,1,"4,7",2,0,0,0
abs14826,0,"5,6",2,0,0,0
abs03595,1,"2,7",2,"13,15,22,27",1,1
abs03546,0,"6,7",2,0,0,0
abs10926,0,"5,6",1,0,1,1
abs06235,1,"4,5,6",1,0,1,1
abs06142,1,"6,7",1,0,0,0
abs18041,0,"0,6,7",2,0,0,0
abs00886,1,"6,7",2,0,0,0
abs20704,1,"3,6,7",2,0,0,0
abs14685,1,"4,5,6,7",2,0,0,0
abs19345,1,"6,7",2,0,1,1
abs06934,1,"2,3,6",2,0,1,1
abs16920,0,"4,7",1,0,0,0
abs03704,0,"2,6",2,0,0,0
abs19110,1,7,1,0,0,0
abs01844,1,"6,7",2,0,0,0
abs13249,0,"6,7",1,0,0,0
abs03787,1,"0,7",2,0,1,1
abs01136,0,"3,5,7",2,0,0,0
abs07638,1,"5,6,7",1,0,0,0
abs20019,0,"0,6",2,0,0,0
abs07369,1,"4,5,6,7",2,0,0,0
abs15044,0,"6,7",2,0,0,0
abs05264,0,"0,6",2,0,0,0
abs13910,0,6,2,0,0,0
abs20548,0,"3,7",2,0,1,1
abs13968,0,0,2,0,1,1
abs20227,1,"4,7",1,"16,18,19,26,27,33",0,0
abs09844,1,"4,5,6",2,0,0,0
abs12354,0,0,2,0,0,0
abs17716,1,2,2,"14,22,26,33,37",0,0
abs11862,1,"3,5,6",2,0,1,1
abs20225,1,"6,7",2,0,1,1
abs04739,1,2,2,"13,14,18,20,22,26,27,30,34",1,1
abs01968,0,"2,3,6",2,"14,22,26,34",1,1
abs17547,1,"3,7",2,0,1,1
abs00529,0,"2,3,5,6",2,0,1,1
abs03711,0,7,2,0,0,0
abs09686,1,"5,6",2,0,0,0
abs11590,1,"1,3,5,6",2,"7,17,22,27,36,39,40",0,0
abs19289,0,"0,6",2,0,1,1
abs13258,0,"6,7",2,0,0,0
abs04442,1,"3,7",2,0,1,1
abs03161,0,"1,2,3,6",2,"7,17,18,20,22,26,27",1,1
abs09221,0,0,2,0,0,0
abs05370,0,"0,5,6",2,0,0,0
abs04557,1,"3,7",1,0,1,1
abs14319,0,2,2,0,1,1
abs07960,1,7,2,0,1,1
abs15058,1,"4,5,6",0,0,0,0
abs04269,0,6,0,0,0,0
abs10192,0,"6,7",2,0,1,1
abs21036,1,"4,7",2,0,1,1
abs05074,0,"0,2,7",2,0,0,0
abs02509,0,7,1,0,0,0
abs20262,1,"6,7",2,0,1,1
abs03832,0,"6,7",2,0,1,1
abs17729,1,"2,3,7",2,0,1,1
abs16203,0,"2,3,4,5,6,7",2,0,1,1
abs11935,1,"5,6",2,0,1,1
abs03337,0,0,0,0,0,0
abs00151,1,"3,7",2,0,1,1
abs15201,1,"1,2,4,5,6,7",1,0,1,1
abs06882,0,"0,2,7",0,0,0,0
abs02603,0,"0,6",2,0,0,0
abs09397,1,"4,5,6,7",2,"3,13,22,27",0,0
abs21190,0,6,2,0,0,0
abs10852,1,"4,7",2,"14,18",1,1
abs17456,1,"2,3,5,6,7",2,0,1,1
abs18390,0,0,1,0,1,1
abs06729,0,2,1,0,1,1
abs05525,1,"4,6,7",2,0,1,1
abs21463,0,3,1,"3,13,18,22",0,0
abs04954,1,7,2,0,1,1
abs19358,1,"4,5",1,0,0,0
abs22002,0,"2,3,4,5,6",2,"8,18,22",1,1
abs17871,1,"4,5,6",2,"3,8,11,18,22,27",0,0
abs05785,1,"3,4,5,6",2,0,1,1
abs16109,0,"3,6",1,0,1,1
abs18089,0,2,2,0,0,0
abs07688,0,"5,6",2,0,0,0
abs12388,0,0,0,0,0,0
abs16308,0,"0,5,6",0,0,0,0
abs16891,1,"4,7",2,"3,18,33",0,0
abs08426,0,"5,7",2,0,0,0
abs14819,1,"4,5,6,7",2,0,0,0
abs19629,0,"5,7",2,0,0,0
abs21652,1,"2,7",2,0,1,1
abs16298,0,"4,5,7",2,0,0,0
abs03439,1,2,1,0,1,1
abs07990,1,"4,5,6",2,0,0,0
abs04731,0,"0,6",2,0,0,0
abs19651,1,"3,7",2,0,1,1
abs08517,1,"4,5,6",2,0,0,0
abs18896,1,"6,7",1,0,1,1
abs00781,0,"1,2,3,4",2,"7,18,22,27",0,0
abs00400,0,"6,7",2,0,0,0
abs18121,0,"4,5,6,7",1,0,1,1
abs08095,1,"2,3,4,5,6",2,"14,18,22,24,26,30,33,34",1,1
abs08465,0,4,2,0,0,0
abs00041,0,"6,7",1,0,0,0
abs14116,1,"1,2,3,4,5,6,7",2,"9,11,12,15,18,20,22,26,27,30,34",0,0
abs16899,0,"4,6",2,0,0,0
abs09368,1,"4,5,6",2,0,0,0
abs13325,0,"4,7",2,0,0,0
abs18145,1,"4,7",2,"13,16,22,27,33",0,0
abs21361,0,"4,7",2,"17,20,22",0,0
abs10980,1,"4,5,6",2,0,0,0
abs14935,0,"6,7",2,0,0,0
abs04529,0,"2,3,6",2,0,1,1
abs12698,1,"4,5,6",2,0,0,0
abs06452,0,"2,7",2,"10,22,26,27",0,0
abs02469,0,0,0,0,0,0
abs09575,0,"3,7",1,0,1,1
abs21289,1,"3,7",2,0,1,1
abs01324,0,7,2,0,1,1
abs19654,1,"3,7",1,0,0,0
abs10011,0,"2,3,6",2,"9,30",1,1
abs05912,1,"5,7",2,0,0,0
abs16104,1,"4,5,7",2,0,1,1
abs03434,0,0,2,0,0,0
abs06719,0,"2,7",2,0,1,1
abs14396,0,"1,3,6",2,0,1,1
abs11168,1,"5,6",1,0,0,0
abs20383,0,"5,7",1,0,1,1
abs12232,1,"1,2,3,4",2,"12,15,16,21,22,26,27,28",1,1
abs04113,0,"0,3",0,0,0,0
abs09814,0,0,2,0,0,0
abs11004,0,"6,7",2,0,1,1
abs00183,0,"2,7",2,"18,21,26",0,0
abs10395,1,"3,7",2,0,1,1
abs00169,0,0,0,0,0,0
abs06217,0,4,1,0,0,0
abs07059,0,2,1,0,1,1
abs12168,1,"4,5,7",1,0,1,1
abs12788,1,"6,7",2,0,0,0
abs14172,0,"1,2,3,7",2,"12,18,32",1,1
abs21982,0,"6,7",2,0,0,0
abs13675,0,"3,7",2,0,1,1
abs12697,1,"5,6",1,0,0,0
abs14528,1,"4,5,6,7",2,0,0,0
abs15227,0,7,2,0,0,0
abs09629,0,"2,3,6",2,0,1,1
abs12975,1,"4,7",2,"14,15,16,21,26,27",1,1
abs06550,0,"6,7",0,0,0,0
abs14248,0,"2,3",2,"12,27,32",1,1
abs18970,0,"0,6,7",0,0,0,0
abs12011,0,"4,7",2,0,0,0
abs11398,1,"4,5,6",2,0,1,1
abs01053,0,0,0,0,0,0
abs17526,1,"5,6,7",2,0,0,0
abs08120,1,"6,7",2,0,0,0
abs04864,0,"0,6,7",2,0,0,0
abs19558,1,"3,7",2,0,1,1
abs09493,1,"4,5,6,7",2,0,0,0
abs07902,0,4,2,0,0,0
abs17943,0,"6,7",2,0,0,0
abs06774,1,"1,2,3,7",2,"0,2,8,14,22",1,1
abs14438,0,2,2,0,1,1
abs12498,0,6,2,0,0,0
abs09132,0,"5,6",2,0,0,0
abs08870,1,"6,7",2,0,0,0
abs18529,0,0,2,0,1,1
abs17982,0,"4,6",2,"0,26,27",0,0
abs04390,0,"4,5,6",2,0,0,0
abs03276,0,"0,3,6",2,0,1,1
abs18708,1,"3,7",2,0,1,1
abs05759,1,"4,5,6,7",2,0,1,1
abs00361,1,"2,6,7",1,"13,14,18,21,26,27,33,34",1,1
abs09453,1,"4,5,6,7",1,0,0,0
abs21953,1,2,2,0,0,0
abs12272,0,"4,7",1,0,0,0
abs01098,0,6,2,0,1,1
abs07404,0,"0,6,7",0,0,0,0
abs14207,1,"6,7",2,0,1,1
abs16357,1,"4,5,6,7",2,0,0,0
abs07949,0,6,2,0,0,0
abs20815,1,"6,7",2,0,0,0
abs04283,0,0,2,0,0,0
abs04817,0,7,0,0,0,0
abs07965,0,"4,5,6",2,0,1,1
abs20823,0,7,1,0,1,1
abs03447,0,6,2,0,0,0
abs05297,0,6,2,0,0,0
abs03944,0,"2,3,6",2,"7,18,22",0,0
abs15710,0,"4,5,6",1,0,0,0
abs09154,0,4,2,0,1,1
abs01605,0,"5,7",1,0,1,1
abs15315,1,"4,5,6,7",2,0,0,0
abs15980,0,"0,6,7",0,0,0,0
abs15815,0,"0,2,7",2,0,0,0
abs18818,1,"4,6,7",2,0,1,1
abs14942,0,"0,6",2,0,0,0
abs01570,0,6,1,0,0,0
abs20121,1,"3,6,7",2,"13,14,19,20,26,27,28,33,36,37,39,40",1,1
abs20672,1,"3,7",2,0,0,0
abs10655,0,"2,3",1,0,1,1
abs14789,0,"4,5,6,7",2,0,0,0
abs00049,1,"2,3,7",2,"15,22,27,34",1,1
abs06270,1,"4,5,6",1,0,1,1
abs10996,1,"5,7",2,0,0,0
abs13165,0,"1,2",2,"16,22,27,33,35,36,37,39",1,1
abs05873,1,"1,2,5,6",2,"12,14,15,16,22,26,27,28,30,33,34",0,0
abs01269,1,"3,7",1,0,1,1
abs04051,1,"4,7",1,0,0,0
abs02205,0,"1,3,6,7",2,"9,27,32,33,36,37,39",1,1
abs14152,0,0,0,0,1,1
abs04425,0,"6,7",2,0,0,0
abs13758,0,2,2,"0,14,25,26,33",1,1
abs13392,0,"6,7",2,0,0,0
abs04610,0,0,2,40,0,0
abs21377,1,"4,7",2,0,1,1
abs09409,1,"4,5,6,7",2,0,1,1
abs09888,1,"4,7",2,0,1,1
abs11665,0,"0,3,5,7",0,0,0,0
abs04932,0,"0,6,7",0,0,0,0
abs13060,1,"4,7",2,0,0,0
abs21201,1,"4,5,6,7",1,0,1,1
abs04325,1,"0,2,3,5,6,7",2,0,0,0
abs02104,0,0,2,0,1,1
abs01223,0,0,2,0,0,0
abs00458,0,"0,7",2,0,0,0
abs13427,0,"4,7",2,0,0,0
abs11490,1,"4,6",2,0,0,0
abs02266,0,6,0,0,0,0
abs10382,0,"3,7",2,0,1,1
abs18307,0,7,2,0,1,1
abs07353,1,"6,7",2,0,0,0
abs03109,1,"7,8",2,0,1,1
abs12645,1,"4,5,6,7",2,0,0,0
abs09789,1,"4,5,6,7",2,0,0,0
abs02345,1,"3,7",2,0,1,1
abs16291,1,"6,7",2,0,1,1
abs06296,0,"4,7",1,0,1,1
abs05576,1,"4,5,6,7",2,0,0,0
abs11866,1,"3,6",2,0,0,0
abs15317,1,"4,5,7",1,0,0,0
abs13776,0,"6,7",1,0,1,1
abs07811,1,"4,5,6,7",2,0,1,1
abs18087,1,"4,5,6",2,0,1,1
abs11715,1,5,2,0,0,0
abs10871,1,"4,5,6",2,"11,16,22,26",1,1
abs02470,0,0,0,0,0,0
abs15301,0,"0,5",2,0,0,0
abs18086,0,0,0,0,0,0
abs10507,1,"0,5,6",2,0,0,0
abs15408,1,"4,5,6,7",1,27,1,1
abs09702,0,"6,7",2,0,0,0
abs03555,0,"0,6,7",2,0,0,0
abs10399,0,"2,7",2,"13,16,22,27",0,0
abs14621,1,"5,7",2,0,1,1
abs18645,1,"4,5,6,7",2,0,1,1
abs12573,0,"0,2,6,7",2,0,0,0
abs04494,0,"1,2,3,4,5,6,7",2,26,1,1
abs02716,1,"5,7",2,0,0,0
abs21892,0,"2,7",2,"10,22,27",0,0
abs04466,1,"2,3,6",2,"13,14,15,16,22,27,28,36,37,39",1,1
abs10338,1,"2,3,7",2,"0,14,27",1,1
abs08653,0,"6,7",0,0,0,0
abs18078,0,"0,7",2,0,0,0
abs05985,1,"4,5,6,7",2,0,0,0
abs14914,1,"3,7",1,0,1,1
abs16984,0,0,2,0,1,1
abs02409,0,"4,7",2,0,1,1
abs16740,0,"0,5,6,7",2,0,0,0
abs18119,0,"0,6",0,0,0,0
abs21779,1,"4,5,6,7",2,"20,22,24",1,1
abs06825,1,"6,7",2,0,1,1
abs17865,0,"3,4,5",1,0,1,1
abs07524,1,"5,6",2,0,0,0
abs18319,0,2,2,"12,32",1,1
abs13845,0,"6,7",2,0,1,1
abs03427,0,"2,3,7",2,"3,4,6,7,8,9,11,13,15,17,18,20,21,25,26,28,29,30,32,33,34,35,36",1,1
abs03380,1,3,2,0,0,0
abs02463,0,6,2,0,0,0
abs09063,0,"2,6,7",2,"14,17,22,26,27,33,34",1,1
abs07760,1,"5,7",1,0,0,0
abs16050,1,"5,6",1,0,0,0
abs13777,0,0,2,0,1,1
abs05143,0,2,2,"7,15,16,21,26,27",1,1
